Filename;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Origin file;Origin frame number;Origin track;Origin track frame number
2014-05-01_11-40/frameAnnotations-cam1.avi_annotations/stop_1398993557.avi_image6.png;stop;865;403;929;468;training/2014-05-01_11-40/cam1.avi;10885;stop_1398993557.avi;31
2014-05-01_16-29/2/frameAnnotations-2.avi_annotations/stop_1404942178.avi_image6.png;stop;209;420;272;489;training/2014-05-01_16-29/2/2.avi;7103;stop_1404942178.avi;31
2014-04-24_11-43/frameAnnotations-cam1.avi_annotations/stop_1398985027.avi_image5.png;stop;850;340;944;437;training/2014-04-24_11-43/cam1.avi;13289;stop_1398985027.avi;26
2014-05-01_16-29/2/frameAnnotations-2.avi_annotations/stop_1404942069.avi_image9.png;stop;2;317;83;417;training/2014-05-01_16-29/2/2.avi;5538;stop_1404942069.avi;46
2014-04-24_11-43/frameAnnotations-cam1.avi_annotations/stop_1398984579.avi_image3.png;stop;855;402;896;445;training/2014-04-24_11-43/cam1.avi;7420;stop_1398984579.avi;16
2014-05-01_11-00/frameAnnotations-cam1.avi_annotations/stop_1398991000.avi_image0.png;stop;1062;458;1097;504;training/2014-05-01_11-00/cam1.avi;4409;stop_1398991000.avi;1
2014-04-24_10-59/frameAnnotations-cam1-2.avi_annotations/stop_1399493611.avi_image10.png;stop;1065;270;1188;416;training/2014-04-24_10-59/cam1-2.avi;3822;stop_1399493611.avi;51
2014-07-10_12-00/1/frameAnnotations-1.avi_annotations/stop_1405043905.avi_image0.png;stop;738;446;771;479;training/2014-07-10_12-00/1/1.avi;9364;stop_1405043905.avi;1
2014-04-24_10-59/frameAnnotations-cam1.avi_annotations/stop_1398812478.avi_image5.png;stop;302;424;333;457;training/2014-04-24_10-59/cam1.avi;6630;stop_1398812478.avi;26
2014-04-24_11-43/frameAnnotations-cam1.avi_annotations/stop_1398984732.avi_image9.png;stop;322;320;398;425;training/2014-04-24_11-43/cam1.avi;8968;stop_1398984732.avi;46
2014-05-01_10-40/frameAnnotations-cam1.avi_annotations/stop_1398988348.avi_image4.png;stop;968;406;1028;471;training/2014-05-01_10-40/cam1.avi;10324;stop_1398988348.avi;21
2014-05-01_10-40/frameAnnotations-cam1.avi_annotations/stop_1398988445.avi_image5.png;stop;860;404;926;469;training/2014-05-01_10-40/cam1.avi;11647;stop_1398988445.avi;26
2014-05-01_10-40/frameAnnotations-cam1.avi_annotations/stop_1398988424.avi_image5.png;stop;853;403;931;476;training/2014-05-01_10-40/cam1.avi;11272;stop_1398988424.avi;26
2014-05-01_16-29/2/frameAnnotations-2.avi_annotations/stop_1404941897.avi_image8.png;stop;343;419;387;463;training/2014-05-01_16-29/2/2.avi;2369;stop_1404941897.avi;49
2014-04-24_11-43/frameAnnotations-cam1.avi_annotations/stop_1398984376.avi_image8.png;stop;948;387;1009;455;training/2014-04-24_11-43/cam1.avi;3312;stop_1398984376.avi;41
2014-04-24_10-59/frameAnnotations-cam1.avi_annotations/stop_1398812679.avi_image9.png;stop;795;393;839;440;training/2014-04-24_10-59/cam1.avi;8294;stop_1398812679.avi;46
2014-07-11_13-47/frameAnnotations-cam1.avi_annotations/stop_1405372399.avi_image0.png;stop;902;369;949;414;training/2014-07-11_13-47/cam1.avi;1914;stop_1405372399.avi;1
2014-05-01_11-00/frameAnnotations-cam1.avi_annotations/stop_1398991202.avi_image5.png;stop;936;337;1040;457;training/2014-05-01_11-00/cam1.avi;7799;stop_1398991202.avi;26
2014-04-24_10-59/frameAnnotations-cam1.avi_annotations/stop_1398812048.avi_image1.png;stop;741;408;772;441;training/2014-04-24_10-59/cam1.avi;2796;stop_1398812048.avi;6
2014-05-01_11-00/frameAnnotations-cam1.avi_annotations/stop_1398991154.avi_image6.png;stop;890;401;959;476;training/2014-05-01_11-00/cam1.avi;6946;stop_1398991154.avi;31
2014-04-24_10-59/frameAnnotations-cam1-2.avi_annotations/stop_1399493548.avi_image2.png;stop;861;428;896;464;training/2014-04-24_10-59/cam1-2.avi;1307;stop_1399493548.avi;11
2014-04-24_11-43/frameAnnotations-cam1.avi_annotations/stop_1398984732.avi_image5.png;stop;503;404;547;450;training/2014-04-24_11-43/cam1.avi;8948;stop_1398984732.avi;26
2014-05-01_10-40/frameAnnotations-cam1.avi_annotations/stop_1398987785.avi_image4.png;stop;870;406;921;462;training/2014-05-01_10-40/cam1.avi;6002;stop_1398987785.avi;21
2014-05-01_11-00/frameAnnotations-cam1.avi_annotations/stop_1398990885.avi_image2.png;stop;874;441;927;497;training/2014-05-01_11-00/cam1.avi;2793;stop_1398990885.avi;11
2014-07-11_12-12/2/frameAnnotations-2.avi_annotations/stop_1405118861.avi_image6.png;stop;941;363;1020;445;training/2014-07-11_12-12/2/2.avi;5677;stop_1405118861.avi;31
2014-07-11_13-25/frameAnnotations-cam1.avi_annotations/stop_1405371717.avi_image5.png;stop;783;413;825;457;training/2014-07-11_13-25/cam1.avi;5061;stop_1405371717.avi;26
2014-07-11_12-12/2/frameAnnotations-2.avi_annotations/stop_1405118861.avi_image0.png;stop;797;436;833;476;training/2014-07-11_12-12/2/2.avi;5647;stop_1405118861.avi;1
2014-05-01_16-29/1/frameAnnotations-1.avi_annotations/stop_1404941242.avi_image0.png;stop;857;467;886;498;training/2014-05-01_16-29/1.avi;5640;stop_1404941242.avi;1
2014-04-24_10-59/frameAnnotations-cam1.avi_annotations/stop_1398812846.avi_image16.png;stop;1164;216;1270;379;training/2014-04-24_10-59/cam1.avi;11593;stop_1398812846.avi;81
2014-07-11_13-25/frameAnnotations-cam1.avi_annotations/stop_1405371612.avi_image0.png;stop;1005;329;1084;409;training/2014-07-11_13-25/cam1.avi;2006;stop_1405371612.avi;1
2014-04-24_11-43/frameAnnotations-cam1.avi_annotations/stop_1398984266.avi_image4.png;stop;807;401;851;447;training/2014-04-24_11-43/cam1.avi;2458;stop_1398984266.avi;21
2014-05-01_16-29/2/frameAnnotations-2.avi_annotations/stop_1404941897.avi_image23.png;stop;980;413;1034;466;training/2014-05-01_16-29/2/2.avi;2459;stop_1404941897.avi;139
2014-04-24_11-43/frameAnnotations-cam1.avi_annotations/stop_1398984254.avi_image6.png;stop;1088;324;1135;390;training/2014-04-24_11-43/cam1.avi;2133;stop_1398984254.avi;31
2014-07-11_13-17/1/frameAnnotations-1.avi_annotations/stop_1405361994.avi_image3.png;stop;1085;417;1132;467;training/2014-07-11_13-17/1/1.avi;7375;stop_1405361994.avi;16
2014-05-01_11-40/frameAnnotations-cam1.avi_annotations/stop_1398992997.avi_image18.png;stop;1110;341;1228;459;training/2014-05-01_11-40/cam1.avi;735;stop_1398992997.avi;91
2014-04-24_11-43/frameAnnotations-cam1.avi_annotations/stop_1398984963.avi_image10.png;stop;979;375;1053;452;training/2014-04-24_11-43/cam1.avi;12354;stop_1398984963.avi;51
2014-05-01_17-03/2/frameAnnotations-2.avi_annotations/stop_1404948342.avi_image5.png;stop;927;411;982;469;training/2014-05-01_17-03/2/2.avi;1112;stop_1404948342.avi;26
2014-07-10_12-00/1/frameAnnotations-1.avi_annotations/stop_1405043813.avi_image4.png;stop;1120;353;1188;425;training/2014-07-10_12-00/1/1.avi;7653;stop_1405043813.avi;21
2014-05-01_11-00/frameAnnotations-cam1.avi_annotations/stop_1398990808.avi_image2.png;stop;542;435;583;482;training/2014-05-01_11-00/cam1.avi;1681;stop_1398990808.avi;11
2014-05-01_16-29/2/frameAnnotations-2.avi_annotations/stop_1404941953.avi_image0.png;stop;359;430;404;477;training/2014-05-01_16-29/2/2.avi;2947;stop_1404941953.avi;1
2014-07-10_12-00/2/frameAnnotations-2.avi_annotations/stop_1405044177.avi_image2.png;stop;1095;271;1230;398;training/2014-07-10_12-00/2/2.avi;3102;stop_1405044177.avi;11
2014-04-24_11-43/frameAnnotations-cam1.avi_annotations/stop_1398984963.avi_image13.png;stop;1142;326;1237;433;training/2014-04-24_11-43/cam1.avi;12369;stop_1398984963.avi;66
2014-04-24_10-59/frameAnnotations-cam1.avi_annotations/stop_1398812002.avi_image0.png;stop;777;441;809;479;training/2014-04-24_10-59/cam1.avi;2235;stop_1398812002.avi;1
2014-05-01_17-03/2/frameAnnotations-2.avi_annotations/stop_1404948446.avi_image5.png;stop;1087;381;1147;454;training/2014-05-01_17-03/2/2.avi;1684;stop_1404948446.avi;26
2014-04-24_11-43/frameAnnotations-cam1.avi_annotations/stop_1398984396.avi_image10.png;stop;935;395;989;453;training/2014-04-24_11-43/cam1.avi;3864;stop_1398984396.avi;51
2014-05-01_11-00/frameAnnotations-cam1.avi_annotations/stop_1398991154.avi_image12.png;stop;1112;350;1231;475;training/2014-05-01_11-00/cam1.avi;6976;stop_1398991154.avi;61
2014-07-10_12-25/1/frameAnnotations-1.avi_annotations/stop_1405106434.avi_image6.png;stop;905;406;958;456;training/2014-07-10_12-25/1/1.avi;4060;stop_1405106434.avi;31
2014-04-24_10-59/frameAnnotations-cam1.avi_annotations/stop_1398812516.avi_image5.png;stop;220;405;260;453;training/2014-04-24_10-59/cam1.avi;6965;stop_1398812516.avi;26
2014-07-09_17-38/1/frameAnnotations-1.avi_annotations/stop_1405034255.avi_image3.png;stop;676;432;713;474;training/2014-07-09_17-38/1/1.avi;1787;stop_1405034255.avi;16
2014-04-24_11-43/frameAnnotations-cam1.avi_annotations/stop_1398984352.avi_image2.png;stop;701;435;726;464;training/2014-04-24_11-43/cam1.avi;2963;stop_1398984352.avi;11
2014-04-24_11-43/frameAnnotations-cam1.avi_annotations/stop_1398984579.avi_image8.png;stop;1201;329;1260;410;training/2014-04-24_11-43/cam1.avi;7445;stop_1398984579.avi;41
2014-07-10_12-00/2/frameAnnotations-2.avi_annotations/stop_1405044177.avi_image0.png;stop;862;386;938;456;training/2014-07-10_12-00/2/2.avi;3092;stop_1405044177.avi;1
2014-07-11_12-50/1/frameAnnotations-1.avi_annotations/stop_1405359141.avi_image0.png;stop;948;417;989;459;training/2014-07-11_12-50/1/1.avi;5609;stop_1405359141.avi;1
2014-07-11_13-17/1/frameAnnotations-1.avi_annotations/stop_1405361994.avi_image1.png;stop;977;441;1011;480;training/2014-07-11_13-17/1/1.avi;7365;stop_1405361994.avi;6
2014-05-01_16-29/2/frameAnnotations-2.avi_annotations/stop_1404942178.avi_image12.png;stop;41;383;119;478;training/2014-05-01_16-29/2/2.avi;7133;stop_1404942178.avi;61
2014-04-24_11-43/frameAnnotations-cam1.avi_annotations/stop_1398984910.avi_image7.png;stop;1085;374;1147;446;training/2014-04-24_11-43/cam1.avi;11356;stop_1398984910.avi;36
2014-07-11_12-12/1/frameAnnotations-1.avi_annotations/stop_1405117974.avi_image4.png;stop;981;347;1045;416;training/2014-07-11_12-12/1/1.avi;856;stop_1405117974.avi;21
2014-05-01_16-29/2/frameAnnotations-2.avi_annotations/stop_1404941897.avi_image28.png;stop;1149;358;1227;442;training/2014-05-01_16-29/2/2.avi;2489;stop_1404941897.avi;169
2014-07-10_12-00/1/frameAnnotations-1.avi_annotations/stop_1405043521.avi_image9.png;stop;1013;374;1076;442;training/2014-07-10_12-00/1/1.avi;1894;stop_1405043521.avi;46
2014-05-01_11-40/frameAnnotations-cam1.avi_annotations/stop_1398993557.avi_image4.png;stop;813;423;867;478;training/2014-05-01_11-40/cam1.avi;10875;stop_1398993557.avi;21
2014-05-01_16-29/2/frameAnnotations-2.avi_annotations/stop_1404941897.avi_image11.png;stop;321;411;365;457;training/2014-05-01_16-29/2/2.avi;2387;stop_1404941897.avi;67
2014-05-01_10-40/frameAnnotations-cam1.avi_annotations/stop_1398988445.avi_image8.png;stop;1107;323;1213;437;training/2014-05-01_10-40/cam1.avi;11662;stop_1398988445.avi;41
2014-05-01_10-40/frameAnnotations-cam1.avi_annotations/stop_1398987817.avi_image5.png;stop;747;429;783;476;training/2014-05-01_10-40/cam1.avi;6776;stop_1398987817.avi;26
2014-04-24_11-43/frameAnnotations-cam1.avi_annotations/stop_1398984963.avi_image7.png;stop;848;407;902;464;training/2014-04-24_11-43/cam1.avi;12339;stop_1398984963.avi;36
2014-07-10_12-25/2/frameAnnotations-2.avi_annotations/stop_1405106861.avi_image0.png;stop;929;454;960;486;training/2014-07-10_12-25/2/2.avi;160;stop_1405106861.avi;1
2014-05-01_17-03/2/frameAnnotations-2.avi_annotations/stop_1404948446.avi_image2.png;stop;916;417;959;466;training/2014-05-01_17-03/2/2.avi;1669;stop_1404948446.avi;11
2014-05-01_11-00/frameAnnotations-cam1.avi_annotations/stop_1398991138.avi_image3.png;stop;755;448;813;506;training/2014-05-01_11-00/cam1.avi;6587;stop_1398991138.avi;16
2014-04-24_11-43/frameAnnotations-cam1.avi_annotations/stop_1398984910.avi_image3.png;stop;869;421;920;472;training/2014-04-24_11-43/cam1.avi;11336;stop_1398984910.avi;16
2014-05-01_16-29/1/frameAnnotations-1.avi_annotations/stop_1404941066.avi_image1.png;stop;659;428;700;474;training/2014-05-01_16-29/1.avi;2903;stop_1404941066.avi;6
2014-07-10_12-00/1/frameAnnotations-1.avi_annotations/stop_1405043501.avi_image1.png;stop;621;443;654;479;training/2014-07-10_12-00/1/1.avi;1051;stop_1405043501.avi;6
2014-07-11_13-17/1/frameAnnotations-1.avi_annotations/stop_1405362056.avi_image5.png;stop;1154;403;1203;455;training/2014-07-11_13-17/1/1.avi;8392;stop_1405362056.avi;26
2014-05-01_17-03/2/frameAnnotations-2.avi_annotations/stop_1404948631.avi_image6.png;stop;1037;345;1145;459;training/2014-05-01_17-03/2/2.avi;3559;stop_1404948631.avi;31
2014-07-10_12-00/2/frameAnnotations-2.avi_annotations/stop_1405044177.avi_image1.png;stop;945;346;1041;436;training/2014-07-10_12-00/2/2.avi;3097;stop_1405044177.avi;6
2014-07-10_12-00/1/frameAnnotations-1.avi_annotations/stop_1405043860.avi_image4.png;stop;1108;332;1189;417;training/2014-07-10_12-00/1/1.avi;8543;stop_1405043860.avi;21
2014-05-01_16-29/2/frameAnnotations-2.avi_annotations/stop_1404942178.avi_image1.png;stop;887;440;938;492;training/2014-05-01_16-29/2/2.avi;7078;stop_1404942178.avi;6
2014-07-11_12-12/1/frameAnnotations-1.avi_annotations/stop_1405118003.avi_image0.png;stop;904;412;948;456;training/2014-07-11_12-12/1/1.avi;1559;stop_1405118003.avi;1
2014-05-01_11-00/frameAnnotations-cam1.avi_annotations/stop_1398991138.avi_image5.png;stop;804;423;882;501;training/2014-05-01_11-00/cam1.avi;6597;stop_1398991138.avi;26
2014-07-10_12-00/1/frameAnnotations-1.avi_annotations/stop_1405043628.avi_image5.png;stop;1015;360;1093;444;training/2014-07-10_12-00/1/1.avi;3560;stop_1405043628.avi;26
2014-05-01_10-40/frameAnnotations-cam1.avi_annotations/stop_1398987810.avi_image7.png;stop;873;371;936;435;training/2014-05-01_10-40/cam1.avi;6724;stop_1398987810.avi;36
2014-04-24_10-59/frameAnnotations-cam1.avi_annotations/stop_1398813081.avi_image5.png;stop;868;384;913;432;training/2014-04-24_10-59/cam1.avi;14273;stop_1398813081.avi;26
2014-05-01_11-40/frameAnnotations-cam1.avi_annotations/stop_1398993494.avi_image19.png;stop;772;369;862;458;training/2014-05-01_11-40/cam1.avi;9776;stop_1398993494.avi;96
2014-05-01_16-29/2/frameAnnotations-2.avi_annotations/stop_1404942178.avi_image15.png;stop;1109;393;1179;472;training/2014-05-01_16-29/2/2.avi;7148;stop_1404942178.avi;76
2014-04-24_11-43/frameAnnotations-cam1.avi_annotations/stop_1398984855.avi_image3.png;stop;878;402;928;455;training/2014-04-24_11-43/cam1.avi;10635;stop_1398984855.avi;16
2014-07-10_12-00/1/frameAnnotations-1.avi_annotations/stop_1405043501.avi_image11.png;stop;1098;276;1189;383;training/2014-07-10_12-00/1/1.avi;1101;stop_1405043501.avi;56
2014-05-01_16-29/2/frameAnnotations-2.avi_annotations/stop_1404942069.avi_image0.png;stop;236;383;297;453;training/2014-05-01_16-29/2/2.avi;5493;stop_1404942069.avi;1
2014-05-01_10-40/frameAnnotations-cam1.avi_annotations/stop_1398988202.avi_image3.png;stop;368;434;413;480;training/2014-05-01_10-40/cam1.avi;9344;stop_1398988202.avi;16
2014-05-01_17-03/2/frameAnnotations-2.avi_annotations/stop_1404948631.avi_image0.png;stop;798;429;855;480;training/2014-05-01_17-03/2/2.avi;3529;stop_1404948631.avi;1
2014-05-01_10-40/frameAnnotations-cam1.avi_annotations/stop_1398987785.avi_image5.png;stop;934;389;995;455;training/2014-05-01_10-40/cam1.avi;6007;stop_1398987785.avi;26
2014-05-01_16-29/2/frameAnnotations-2.avi_annotations/stop_1404942069.avi_image5.png;stop;1210;397;1278;479;training/2014-05-01_16-29/2/2.avi;5518;stop_1404942069.avi;26
2014-07-11_12-12/2/frameAnnotations-2.avi_annotations/stop_1405118861.avi_image8.png;stop;1038;314;1137;418;training/2014-07-11_12-12/2/2.avi;5687;stop_1405118861.avi;41
2014-05-01_17-03/2/frameAnnotations-2.avi_annotations/stop_1404948342.avi_image6.png;stop;116;412;181;486;training/2014-05-01_17-03/2/2.avi;1117;stop_1404948342.avi;31
2014-05-01_16-29/1/frameAnnotations-1.avi_annotations/stop_1404941124.avi_image4.png;stop;1134;382;1216;474;training/2014-05-01_16-29/1.avi;3904;stop_1404941124.avi;21
2014-07-09_17-38/1/frameAnnotations-1.avi_annotations/stop_1405034298.avi_image3.png;stop;843;466;880;506;training/2014-07-09_17-38/1/1.avi;2029;stop_1405034298.avi;16
2014-05-01_17-03/1/frameAnnotations-1.avi_annotations/stop_1404947715.avi_image4.png;stop;852;341;925;415;training/2014-05-01_17-03/1/1.avi;4922;stop_1404947715.avi;21
2014-05-01_11-00/frameAnnotations-cam1.avi_annotations/stop_1398991228.avi_image7.png;stop;1090;330;1225;473;training/2014-05-01_11-00/cam1.avi;8175;stop_1398991228.avi;36
2014-05-01_10-40/frameAnnotations-cam1.avi_annotations/stop_1398988520.avi_image11.png;stop;1073;223;1228;414;training/2014-05-01_10-40/cam1.avi;13028;stop_1398988520.avi;56
2014-05-01_11-40/frameAnnotations-cam1.avi_annotations/stop_1398993557.avi_image1.png;stop;768;448;808;490;training/2014-05-01_11-40/cam1.avi;10860;stop_1398993557.avi;6
2014-05-01_16-29/1/frameAnnotations-1.avi_annotations/stop_1404941139.avi_image1.png;stop;735;481;769;516;training/2014-05-01_16-29/1.avi;4288;stop_1404941139.avi;6
2014-05-01_16-29/2/frameAnnotations-2.avi_annotations/stop_1404941953.avi_image15.png;stop;123;354;194;434;training/2014-05-01_16-29/2/2.avi;3022;stop_1404941953.avi;76
2014-05-01_11-00/frameAnnotations-cam1.avi_annotations/stop_1398991228.avi_image6.png;stop;1016;360;1121;483;training/2014-05-01_11-00/cam1.avi;8170;stop_1398991228.avi;31
2014-05-01_16-29/2/frameAnnotations-2.avi_annotations/stop_1404942069.avi_image2.png;stop;1141;416;1206;486;training/2014-05-01_16-29/2/2.avi;5503;stop_1404942069.avi;11
2014-04-24_10-59/frameAnnotations-cam1.avi_annotations/stop_1398812905.avi_image0.png;stop;803;398;834;436;training/2014-04-24_10-59/cam1.avi;12613;stop_1398812905.avi;1
2014-05-01_10-40/frameAnnotations-cam1.avi_annotations/stop_1398988520.avi_image5.png;stop;711;432;775;492;training/2014-05-01_10-40/cam1.avi;12998;stop_1398988520.avi;26
2014-05-01_17-03/2/frameAnnotations-2.avi_annotations/stop_1404948592.avi_image6.png;stop;732;424;784;474;training/2014-05-01_17-03/2/2.avi;2978;stop_1404948592.avi;31
2014-05-01_17-03/2/frameAnnotations-2.avi_annotations/stop_1404948631.avi_image1.png;stop;822;419;878;476;training/2014-05-01_17-03/2/2.avi;3534;stop_1404948631.avi;6
2014-05-01_16-29/2/frameAnnotations-2.avi_annotations/stop_1404942178.avi_image1.png;stop;271;430;332;488;training/2014-05-01_16-29/2/2.avi;7078;stop_1404942178.avi;6
2014-07-09_17-38/1/frameAnnotations-1.avi_annotations/stop_1405034318.avi_image1.png;stop;814;443;852;479;training/2014-07-09_17-38/1/1.avi;2501;stop_1405034318.avi;6
2014-07-11_12-12/1/frameAnnotations-1.avi_annotations/stop_1405118342.avi_image0.png;stop;1001;436;1034;471;training/2014-07-11_12-12/1/1.avi;7459;stop_1405118342.avi;1
2014-04-24_11-43/frameAnnotations-cam1.avi_annotations/stop_1398984732.avi_image4.png;stop;532;417;567;456;training/2014-04-24_11-43/cam1.avi;8943;stop_1398984732.avi;21
2014-05-01_11-40/frameAnnotations-cam1.avi_annotations/stop_1398993385.avi_image2.png;stop;995;407;1053;466;training/2014-05-01_11-40/cam1.avi;6777;stop_1398993385.avi;11
2014-04-24_10-59/frameAnnotations-cam1.avi_annotations/stop_1398813081.avi_image10.png;stop;1128;301;1196;386;training/2014-04-24_10-59/cam1.avi;14298;stop_1398813081.avi;51
2014-04-24_11-43/frameAnnotations-cam1.avi_annotations/stop_1398984254.avi_image0.png;stop;707;427;735;455;training/2014-04-24_11-43/cam1.avi;2103;stop_1398984254.avi;1
2014-05-01_11-00/frameAnnotations-cam1.avi_annotations/stop_1398991202.avi_image0.png;stop;728;465;781;515;training/2014-05-01_11-00/cam1.avi;7774;stop_1398991202.avi;1
2014-05-01_10-40/frameAnnotations-cam1.avi_annotations/stop_1398987796.avi_image3.png;stop;738;458;777;503;training/2014-05-01_10-40/cam1.avi;6258;stop_1398987796.avi;16
2014-07-10_12-00/1/frameAnnotations-1.avi_annotations/stop_1405043860.avi_image2.png;stop;964;377;1025;442;training/2014-07-10_12-00/1/1.avi;8533;stop_1405043860.avi;11
2014-05-01_11-00/frameAnnotations-cam1.avi_annotations/stop_1398991138.avi_image6.png;stop;843;390;941;488;training/2014-05-01_11-00/cam1.avi;6602;stop_1398991138.avi;31
2014-04-24_11-43/frameAnnotations-cam1.avi_annotations/stop_1398984396.avi_image7.png;stop;799;437;836;476;training/2014-04-24_11-43/cam1.avi;3849;stop_1398984396.avi;36
2014-04-24_11-43/frameAnnotations-cam1.avi_annotations/stop_1398984432.avi_image6.png;stop;908;407;948;451;training/2014-04-24_11-43/cam1.avi;4950;stop_1398984432.avi;31
2014-07-09_17-38/1/frameAnnotations-1.avi_annotations/stop_1405034318.avi_image6.png;stop;916;411;964;459;training/2014-07-09_17-38/1/1.avi;2526;stop_1405034318.avi;31
2014-04-24_10-59/frameAnnotations-cam1.avi_annotations/stop_1398812679.avi_image18.png;stop;1063;286;1148;385;training/2014-04-24_10-59/cam1.avi;8339;stop_1398812679.avi;91
2014-07-10_12-00/1/frameAnnotations-1.avi_annotations/stop_1405043501.avi_image9.png;stop;968;327;1041;410;training/2014-07-10_12-00/1/1.avi;1091;stop_1405043501.avi;46
2014-07-09_17-38/1/frameAnnotations-1.avi_annotations/stop_1405034318.avi_image2.png;stop;831;441;869;477;training/2014-07-09_17-38/1/1.avi;2506;stop_1405034318.avi;11
2014-05-01_10-40/frameAnnotations-cam1.avi_annotations/stop_1398987810.avi_image0.png;stop;701;447;734;481;training/2014-05-01_10-40/cam1.avi;6689;stop_1398987810.avi;1
2014-05-01_10-40/frameAnnotations-cam1.avi_annotations/stop_1398988503.avi_image1.png;stop;954;490;1016;543;training/2014-05-01_10-40/cam1.avi;12696;stop_1398988503.avi;6
2014-04-24_10-59/frameAnnotations-cam1.avi_annotations/stop_1398813081.avi_image8.png;stop;983;349;1041;412;training/2014-04-24_10-59/cam1.avi;14288;stop_1398813081.avi;41
2014-04-24_10-59/frameAnnotations-cam1.avi_annotations/stop_1398812905.avi_image7.png;stop;1186;290;1250;374;training/2014-04-24_10-59/cam1.avi;12648;stop_1398812905.avi;36
2014-05-01_16-29/2/frameAnnotations-2.avi_annotations/stop_1404942178.avi_image8.png;stop;960;431;1014;488;training/2014-05-01_16-29/2/2.avi;7113;stop_1404942178.avi;41
2014-05-01_17-03/2/frameAnnotations-2.avi_annotations/stop_1404948592.avi_image3.png;stop;872;442;913;484;training/2014-05-01_17-03/2/2.avi;2963;stop_1404948592.avi;16
2014-07-11_12-12/1/frameAnnotations-1.avi_annotations/stop_1405117986.avi_image3.png;stop;934;456;973;500;training/2014-07-11_12-12/1/1.avi;1076;stop_1405117986.avi;16
2014-07-11_13-17/1/frameAnnotations-1.avi_annotations/stop_1405361870.avi_image4.png;stop;1095;318;1167;400;training/2014-07-11_13-17/1/1.avi;3864;stop_1405361870.avi;21
2014-05-01_11-00/frameAnnotations-cam1.avi_annotations/stop_1398990885.avi_image1.png;stop;844;460;887;506;training/2014-05-01_11-00/cam1.avi;2788;stop_1398990885.avi;6
2014-05-01_16-29/2/frameAnnotations-2.avi_annotations/stop_1404942069.avi_image4.png;stop;156;362;226;443;training/2014-05-01_16-29/2/2.avi;5513;stop_1404942069.avi;21
2014-05-01_16-29/1/frameAnnotations-1.avi_annotations/stop_1404941227.avi_image3.png;stop;1078;398;1130;454;training/2014-05-01_16-29/1.avi;5402;stop_1404941227.avi;19
2014-05-01_16-29/2/frameAnnotations-2.avi_annotations/stop_1404941897.avi_image5.png;stop;365;432;402;468;training/2014-05-01_16-29/2/2.avi;2351;stop_1404941897.avi;31
2014-07-11_13-47/frameAnnotations-cam1.avi_annotations/stop_1405372330.avi_image1.png;stop;990;400;1031;445;training/2014-07-11_13-47/cam1.avi;1219;stop_1405372330.avi;6
2014-04-24_10-59/frameAnnotations-cam1-2.avi_annotations/stop_1399493642.avi_image2.png;stop;1059;336;1129;422;training/2014-04-24_10-59/cam1-2.avi;4583;stop_1399493642.avi;11
2014-04-24_10-59/frameAnnotations-cam1.avi_annotations/stop_1398812002.avi_image1.png;stop;795;438;830;478;training/2014-04-24_10-59/cam1.avi;2240;stop_1398812002.avi;6
2014-04-24_11-43/frameAnnotations-cam1.avi_annotations/stop_1398984352.avi_image10.png;stop;1151;305;1231;397;training/2014-04-24_11-43/cam1.avi;3003;stop_1398984352.avi;51
2014-04-24_11-43/frameAnnotations-cam1.avi_annotations/stop_1398985027.avi_image2.png;stop;729;411;783;467;training/2014-04-24_11-43/cam1.avi;13274;stop_1398985027.avi;11
2014-04-24_10-59/frameAnnotations-cam1.avi_annotations/stop_1398812742.avi_image10.png;stop;1177;326;1239;418;training/2014-04-24_10-59/cam1.avi;9266;stop_1398812742.avi;51
2014-05-01_11-00/frameAnnotations-cam1.avi_annotations/stop_1398991000.avi_image7.png;stop;454;384;530;467;training/2014-05-01_11-00/cam1.avi;4444;stop_1398991000.avi;36
2014-05-01_11-00/frameAnnotations-cam1.avi_annotations/stop_1398991000.avi_image3.png;stop;1231;444;1272;490;training/2014-05-01_11-00/cam1.avi;4424;stop_1398991000.avi;16
2014-07-11_13-25/frameAnnotations-cam1.avi_annotations/stop_1405371630.avi_image0.png;stop;858;447;888;476;training/2014-07-11_13-25/cam1.avi;2302;stop_1405371630.avi;1
2014-07-11_13-25/frameAnnotations-cam1.avi_annotations/stop_1405371630.avi_image2.png;stop;900;436;934;471;training/2014-07-11_13-25/cam1.avi;2312;stop_1405371630.avi;11
2014-05-01_10-40/frameAnnotations-cam1.avi_annotations/stop_1398988348.avi_image3.png;stop;973;416;1023;471;training/2014-05-01_10-40/cam1.avi;10319;stop_1398988348.avi;16
2014-07-11_13-25/frameAnnotations-cam1.avi_annotations/stop_1405371717.avi_image0.png;stop;756;439;791;476;training/2014-07-11_13-25/cam1.avi;5036;stop_1405371717.avi;1
2014-05-01_17-03/2/frameAnnotations-2.avi_annotations/stop_1404948342.avi_image3.png;stop;903;417;955;474;training/2014-05-01_17-03/2/2.avi;1102;stop_1404948342.avi;16
2014-05-01_11-40/frameAnnotations-cam1.avi_annotations/stop_1398993352.avi_image10.png;stop;825;444;879;503;training/2014-05-01_11-40/cam1.avi;6216;stop_1398993352.avi;51
